,title,year,genres,keywords
6108,래피드 화이어,1992,액션,브루스 리    이소룡 아들    천안문 사태
6109,러브 어게인,1992,코믹드라마,장례식    청혼    프로포즈
6110,레올로,1992,코미디,성장통    소년
6111,로렌조 오일,1992,드라마,불치병    희귀병    부신백질이영양증
6112,론머맨,1992,액션,가상현실    잔디깎기기계
6113,롱 데이 클로지스,1992,드라마,카메라
6114,리틀 도쿄,1992,액션,야쿠자    이소룡 아들
6115,리틀 빅 히어로,1992,드라마,영웅    은인    비행기추락
6116,마이티 덕,1992,드라마,스포츠    아이스하키
6117,말콤 X,1992,드라마,회교도    종교    마틴루터킹목사
6118,맘보 킹,1992,드라마,춤    댄스    맘보    쿠바
6119,머저리와 도둑놈,1992,코미디,소매치기
6120,멜 깁슨의 사랑이야기,1992,드라마,비행사    파일럿    시한부인생    냉동인간
6121,미스터 맘마,1992,코미디,육아
6122,미스터 베이스볼,1992,코미디,스포츠 야구     뉴욕양키즈
6123,밥 로버츠,1992,드라마,선거    정치    유세
6124,배트맨 2,1992,액션,박쥐    DC코믹스    배트맨2    슈퍼히어로    고양이
6125,베이브,1992,드라마,스포츠 야구     베이브 루스
6126,베토벤,1992,코미디,동물 개     애완견    강아지 버나드종
6127,보디가드,1992,드라마,보디가드    경호원    가수    노래    음악
6128,복수혈전,1992,액션,이경규
6129,부메랑,1992,드라마,바람둥이    작업선수    카사노바
6130,붉은 돼지,1992,애니메이션,돼지
6131,붉은 사슴비,1992,액션,인디언    인디안
6132,사이드 킥,1992,액션,무술    가라데
6133,새로운 전율,1992,스릴러,지진
6134,새알 각하,1992,드라마,시장선거    후보자    정치
6135,샤도우 체이서,1992,SF액션,인조인간    사이보그    인질극
6136,샷건,1992,액션,비행기    비행사    전투기조종사
6137,슈톤크,1992,코미디,히틀러    모조품    모조화가    그림    사기꾼    베를린
6138,스니커즈,1992,액션,해커    해킹    컴퓨터
6139,스쿨 타이,1992,드라마,유태인    인종문제    인종차별
6140,스테이 튠,1992,SF,TV    텔레비젼
6141,스톤 스콜피오,1992,액션,괴물    지구온난화
6142,스펌 뱅크,1992,코미디,정자은행장    승진    콘테스트
6143,슬립워커스,1992,공포,고양이    흡혈귀
6144,시라소니,1992,액션,시라소니
6145,시스터 액트,1992,코미디,수녀원    증인보호
6146,시티 오브 조이,1992,드라마,도시 캘커타
6147,신 용쟁호투,1992,액션,이종격투기    킥복싱
6148,신용문객잔,1992,무협액션,인육만두
6149,심사관,1992,코믹액션,변호사
6150,싸베지 나이트,1992,드라마,동성애자 게이     양성애자    뉴하프    호모    촬영기사    시한부인생    불치병
6151,쌍룡회,1992,액션,쌍둥이
6152,쓰리 오브 하트,1992,드라마,임시파트너    임시애인    플레이보이    작업고수
6153,아름다운 시절,1992,드라마,스페인
6154,아이언 이글 3,1992,액션,파일럿    비행사
6155,알라딘,1992,애니메이션,지니
6156,어둠의 교훈,1992,다큐멘터리,전쟁    걸프전
6157,어벤저 3,1992,액션,이종격투기
6158,언더 씨즈,1992,액션,해군    군함    요리사
6159,언톨드 스토리,1992,공포,인육만두    음식    요리
6160,엄마는 해결사,1992,액션,엄마    어머니
6161,에이리언 3,1992,액션,우주괴물    에이리언
6162,에일린: 연쇄살인범의 삶과 죽음,1992,다큐멘터리,사형수    연쇄살인마    동성애자    레즈비언    실화    에일린 우르노스
6163,엘 마리아치,1992,액션,B급영화
6164,여비서 클럽,1992,스릴러,비서
6165,여인의 향기,1992,드라마,퇴역장교    시각장애인    자살여행    탱고
6166,연인,1992,드라마,메콩강    유람선    베트남
6167,오브 마이스 앤 맨,1992,드라마,목장    농부
6168,오씨,1992,드라마,백마    동물 말
6169,오호사해,1992,액션,양자
6170,올란도,1992,드라마,성전환    트랜스젠더    트렌스젠더    양성애
6171,올리비에 올리비에,1992,드라마,동성애자    실종
6172,요수도시,1992,SF액션,요괴
6173,용서받지 못한자,1992,서부액션,서부영화    현상금    보안관    제65회 아카데미영화제 작품상    전미비평가협회 최우수작품상
6174,우리들의 일그러진 영웅,1992,드라마,자유당시절
6175,유니버설 솔저,1992,액션,인간병기    살인병기    사이보그    인조인간
6176,으랏차차 스모부,1992,코미디,스포츠 스모
6177,이블 데드 3,1992,공포,유령    전기톱
6178,이유없는 반항,1992,액션,스킨헤드    이민자    백인우월주의자
6179,장군의 아들 3,1992,액션,김두한
6180,집시의 시간,1992,드라마,집시
6181,천국으로의 왕복여행,1992,드라마,미인대회    롤스로이스    팜스프링스    돈가방
6182,첩혈쌍웅 2-첩혈속집,1992,액션,쌍권총
6183,최선의 의도,1992,드라마,종교    신앙    기독교    제45회 칸영화제    황금종려상
6184,최종 분석,1992,스릴러,발작    정신과의사    심리치료
6185,최후의 탈옥 샹떼,1992,액션드라마,감옥    교도소    헬리콥터    탈옥    헬기    실화
6186,카인의 두 얼굴,1992,스릴러,다중인격
6187,캔디맨,1992,공포,곤충 벌
6188,코네티컷,1992,로맨틱 코미디,시청률    요리    생방송    거짓말
6189,쿵후 선생,1992,드라마,쿵후
6190,크리스토퍼 콜럼버스,1992,드라마,신대륙
6191,키스의 전주곡,1992,드라마,키스
6192,터미네이터 2 : 심판의 날,1992,액션,사이보그    로보트    로봇    제철소    용광로
6193,테이킹 베버리 힐즈,1992,액션,불소
6194,토이즈,1992,드라마,완구    장난감
6195,투명인간의 사랑,1992,드라마,투명인간
6196,파 앤드 어웨이,1992,드라마,대지주    소작농    스포츠 권투
6197,파워 오브 원,1992,액션,아프리카    인종차별
6198,패신져 57,1992,액션,패신저 57    패신저57    패신져57    하이재킹
6199,패트리어트 게임,1992,액션,3차대전
6200,프리잭,1992,공상과학,시간이동    시간여행
6201,플레이어,1992,스릴러,협박편지
6202,하얀 전쟁,1992,액션,월남전쟁    베트남전쟁
6203,하워즈 엔드,1992,드라마,자매    유산    대저택
6204,햇빛 속의 모과나무,1992,드라마,화가    모과나무
6205,헨리와 프레디의 마지막 비상구,1992,스릴러,일란성쌍둥이
6206,헨리의 이야기,1992,드라마,위선    자각    변호사    의료분쟁    기억상실증    식물인간
6207,호파,1992,드라마,노동운동    노조    정치    노동조합
6208,흐르는 강물처럼,1992,드라마,낚시    형제지간    부자지간    가족
6209,F 학점의 첩보원,1991,액션,첩보원    스파이
6210,K2,1991,드라마,K2 케이투     등산    암벽등반    알래스카    산악영화
6211,가면의 정사,1991,스릴러,기억상실증
6212,감옥풍운 2-도범,1991,드라마,탈옥    감옥    교도소
6213,개목걸이,1991,액션,교도소    감옥    탈옥
6214,개벽,1991,드라마,동학    최시형
6215,검은 휘파람,1991,액션,오작두
6216,결혼 기념일,1991,드라마,부부싸움    결혼    이혼
6217,굿바이 뉴욕 굿모닝 내사랑,1991,드라마,일상탈출    여행    카우보이    소몰이
6218,귀타귀 2-인혁인,1991,액션,귀신    토마사
6219,귀타귀 3-영환지존,1991,공포,강시    퇴마사
6220,그 여름 가장 조용한 바다,1991,드라마,청각장애인    넝마주이    익스트림스포츠 서핑보드     파도
6221,그랜드 캐년,1991,드라마,변호사    입양    제42회 베를린영화제    황금곰상
6222,그렘린 2-뉴욕 대소동,1991,코미디,괴물
6223,그리고 삶은 계속된다,1991,드라마,지진
6224,꼬마 천재 테이트,1991,드라마,천재
6225,꿈의 구장,1991,드라마,스포츠 야구장
6226,나이트메어 6,1991,공포,프레디    악몽
6227,낙타는 따로 울지않는다,1991,드라마,샌프란시스코
6228,남의 돈,1991,드라마,주식중개인    증권중개인    증권시장    주식시장    월스트리트    기업인수합병    적대적M A
6229,네이키드 런치,1991,드라마,환각    마약
6230,늑대개,1991,액션,늑대개    동물 늑대     동물 개     알래스카
6231,다이 하드 2,1991,액션,비행기    국제공항    성탄절    크리스마스
6232,닥터,1991,드라마,외과의사    병원
6233,더 하우스 오브 스마일,1991,드라마,제41회 베를린영화제    황금곰상    요양보호소    노인
6234,더블 반담,1991,액션,쌍둥이
6235,더티맨,1991,코미디,임대업자    세입자
6236,델리카트슨 사람들,1991,드라마,지하인간
6237,델마와 루이스,1991,드라마,일상탈출    일탈    주부    로드무비    버디무비    페미니즘
6238,도어즈,1991,드라마,록스타 짐 모리슨     음악가    가수
6239,독재 소공화국,1991,액션,하숙집    남장여자    변장
6240,드래곤 작전,1991,액션,기억
6241,로라 지퍼,1991,코미디,자살
6242,롤러 보이즈,1991,액션,롤러스케이트    롤러브레이드    인라인스케이트    익스트림스포츠
6243,마지막 보이스카웃,1991,액션,보디가드    사립탐정
6244,못말리는 비행사,1991,코미디,비행사
6245,미아리 텍사스,1991,드라마,미아리텍사스    콜걸    사창가    홍등가
6246,바톤 핑크,1991,스릴러,할리우드    작가    제44회 칸영화제    황금종려상
6247,반 고흐,1991,드라마,화가    그림    자살    실존인물    빈센트 반 고흐
6248,벅시,1991,드라마,라스베가스
6249,베로니카의 이중생활,1991,드라마,도플갱어    쌍둥이
6250,베를린 리포트,1991,드라마,기자    특파원    실어증    베를린
6251,베스트 셀러 만들기,1991,코미디,소설
6252,복수무정 2,1991,액션,복수
6253,분노의 역류,1991,액션,소방관    화재    방화
6254,분리인간,1991,스릴공포,신체이식    장기이식    희귀병 셀룰러메모리현상
6255,빌리 배스게이트,1991,액션,대공황기
6256,"사랑, 모니터, 그리고 비상구 ",1991,스릴러,스토커    짝사랑    훔쳐보기
6257,사랑을 위하여,1991,드라마,백혈병    간병인
6258,사의 찬미,1991,드라마,성악가    홍난파
6259,사탄의 인형 3,1991,공포,인형
6260,산산이 부서진 이름이여,1991,드라마,비구승    비구니    불교
6261,살인 개스,1991,액션,화학가스
6262,샌프란시스코에서 하룻밤,1991,드라마,해군전통게임 dogfight게임 개싸움게임     도박
6263,서울 에비타,1991,드라마,다락방
6264,쇼팽의 푸른 노트,1991,드라마,프레드릭 쇼팽    음악가    천재
6265,수잔 브링크의 아리랑,1991,드라마,입양    상봉
6266,스무살까지만 살고싶어요…!,1991,드라마,난치병    골수암
6267,스타트렉 6 : 미지의 세계,1991,SF액션,우주선
6268,스톤 콜드,1991,액션,오토바이    위장잠입
6269,시한폭탄,1991,액션,폭탄    인조인간    인간병기
6270,신부의 아버지,1991,코미디,신부    결혼    부녀지간
6271,실수로 태어난 여자,1991,드라마,엄마찾기    생모
6272,싸이베리아,1991,드라마,수용소
6273,아그네스를 위하여,1991,드라마,신부    국선변호사
6274,아메리칸 소림,1991,무협액션,소림사
6275,아이다호,1991,드라마,동성애자    게이    호모    희귀병 기면증     퀴어
6276,아틀란티스: 바다의 오페라,1991,다큐멘터리,바다
6277,양들의 침묵,1991,공포,한니발 렉터    인육    연쇄살인마    제64회 아카데미영화제 작품상
6278,어벤저 2,1991,액션,이종격투기
6279,에미 이름은 조센삐였다,1991,드라마,정신대    위안부
6280,에프 엑스 2,1991,스릴러,특수효과    특수분장    변장
6281,영혼과 기적,1991,코미디,로보트    로봇
6282,오멘 4,1991,공포,입양
6283,오스카,1991,코미디,인생역전    밀주업자    유언    갱두목
6284,완령옥,1991,드라마,여배우
6285,"왼쪽으로 가는 여자, 오른쪽으로 가는 남자 ",1991,드라마,인연    운명    만남    번역가    바이올리니스트
6286,용형호제 2,1991,액션,보물찾기
6287,우르가,1991,드라마,문화    몽고    제48회 베니스영화제    황금사자상    양치기    원주민
6288,위험한 상상,1991,스릴러,소꼽친구    미용실    카니발축제    친구
6289,의혹,1991,스릴러,검사    반전영화
6290,이브의 파괴,1991,SF액션,인조인간    사이보그    인간병기
6291,인간 로켓티어,1991,코미디,로켓트    로켓맨    가면
6292,자연의 아이들,1991,드라마,노인문제
6293,장군 마에다,1991,액션,토요토미 히데요시    도쿠가와 이에야스    사무라이
6294,장군의 아들 2,1991,액션,김두한
6295,적과의 동침,1991,드라마,결벽증
6296,종횡사해,1991,액션,미술품    그림도둑    골동품    좀도둑
6297,죽음전의 키스,1991,스릴러,쌍둥이
6298,지옥의 일요일,1991,스릴러,로마    테러    소요    데모
6299,지존무상 3-도협,1991,액션,도박    카드    포카    카지노
